8.7	1.16	1.15
8.8	2	2
8.9	5	2
9	5.76	2
9.1	6.92	2.3
9.2	7.77	2.3
9.3	9.52	2.3
9.4	8.65	2.3
9.5	11.25	2.4
9.6	11.54	2.4
9.7	12.62	2.4
9.8	11.58	2.5
9.9	15.19	2.55
10	15	2.54
10.1	16.17	2.56
10.2	17.84	2.62
10.3	20.76	2.66
10.4	19.17	2.67
10.5	22.09	2.61
10.6	23.05	2.51
10.7	25.62	3.21
10.8	28.49	3.27
10.9	29.15	3.46
11	32	3.71
11.1	32.56	3.52
11.2	36.12	3.71
11.3	38.45	4
11.4	41.36	3.8
11.5	46.16	4.6
11.6	46.42	4.46
11.7	51.95	5.47
11.8	52.38	4.8
11.9	41.83	4.37
12	41.93	3.75
12.1	44.79	3.45
12.2	69.24	4.59
12.3	75	5.49
12.4	75.72	5.57
12.5	89	4
12.6	89.13	4.38
12.7	92.08	4.08
12.8	98.07	5.79
12.9	106.02	5.84
13	109.65	4.45
13.1	118.54	5.52
13.2	120.69	5.73
13.3	135.19	5.68
13.4	131.08	5.88
13.5	155.74	8.25
13.6	150	5.83
13.7	170.16	8.37
13.8	161.56	7.23
13.9	178.84	7.5
14	175.96	5.83
14.1	187.52	7.54
14.2	195.81	6.65
14.3	192.24	5.97
14.4	213.47	8.31
14.5	204.57	7.5
14.6	219.23	7.69
14.7	220	7.64
14.8	234.23	7
14.9	230.08	7
15	238.88	7.57
15.1	250.55	8.5
15.2	253.85	8
15.3	239.48	6.87
15.4	242.32	8.58
15.5	243.63	9.24
15.6	256.88	8.64
15.7	253.81	8.57
15.8	248	8.43
15.9	248.09	8.48
16	262.74	8.62
16.1	251.19	8.63
16.2	245.88	8.78
16.3	233.8	8.68
16.4	236.54	8.35
16.5	248	9.88
16.6	219.38	11.48
16.7	225	11.52
16.8	219.19	10.71
16.9	215.65	10.1
17	209.74	8.61
17.1	213.49	11.46
17.2	210.72	12.13
17.3	219.29	10.89
17.4	201.96	11.57
17.5	173.29	12.13
17.6	210.54	13.52
17.7	172.68	11.45
17.8	162.24	11.51
17.9	160.93	14.42
18	158.63	12.45
18.1	150	12.26
18.2	147.16	14
18.3	144.25	14.3
18.4	141.5	14.42
18.5	138.53	14.44
18.6	129.58	14.43
18.7	124.05	14.55
18.8	118.24	15
18.9	109.63	14.63
19	105.25	15.55
19.1	101.02	15
19.2	100.97	15.51
19.3	99.56	16.15
19.4	98.07	15.82
19.5	95.56	14.5
19.6	93.76	14.75
19.7	92.34	15.09
19.8	87.42	12.16
19.9	86.19	13.94
20	83.66	11.65
20.1	80.71	16.29
20.2	77.86	16.86
20.3	76.32	15.7
20.4	72.11	16.77
20.5	69.33	16.18
20.6	69.24	16.19
20.7	68.59	17.3
20.8	66.29	15.95
20.9	66.28	16.81
21	69.93	15.59
21.1	72.15	15.59
21.2	72.26	15
21.3	72.19	17.36
21.4	71.17	17.28
21.5	66.36	17.88
21.6	60.57	17.23
21.7	58.32	19
21.8	54.75	16.32
21.9	53.9	17.48
22	53.35	19
22.1	53.91	18.17
22.2	56.57	20.39
22.3	57.57	18.78
22.4	60.58	17.88
22.5	63.47	17.9
22.6	64.09	17.41
22.7	66.41	19.05
22.8	68.56	18.73
22.9	69.29	19.45
23	71.23	17.41
23.1	69.23	19.55
23.2	66.59	16.86
23.3	64.07	19.61
23.4	63.17	19.76
23.5	59.6	19.22
23.6	57.67	20.16
23.7	57.53	20.37
23.8	59.59	20
23.9	59.73	20.37
24	58.52	20.2
24.1	54.84	20.18
24.2	52.46	21.37
24.3	51.96	20.77
24.4	52.77	20
24.5	52.79	21
24.6	53	21.69
24.7	53	22.71
24.8	52.76	20.74
24.9	53.06	22.18
25	52.5	20
25.1	52.5	19.04
25.2	52.27	18.44
25.3	51.91	16.73
25.4	51.8	19.27
25.5	51.92	14.45
25.6	51.65	16.23
25.7	51.79	16.78
25.8	52	16.14
25.9	52.58	17
26	53.09	13.29
26.1	54.81	13.24
26.2	57.68	13.35
