8.6	6.19	3
8.7	6.52	3
8.8	6.62	3
8.9	8.18	3
9	8.51	3
9.1	9.13	3
9.2	9.78	3
9.3	8.9	3
9.4	9.45	3
9.5	10.81	3
9.6	11.75	3
9.7	12.42	3
9.8	11.48	3.06
9.9	14.48	3.05
10	15.9	3.04
10.1	21.77	3.06
10.2	19.04	3.02
10.3	20.17	3.06
10.4	22.77	3.07
10.5	26.07	3.05
10.6	27	3.21
10.7	29.72	3.41
10.8	32.59	4
10.9	33.59	4.26
11	39.12	5.51
11.1	39.56	5.42
11.2	43.42	5.43
11.3	45.65	5.54
11.4	46.76	5.6
11.5	49.06	5.7
11.6	52.7	5.56
11.7	57.95	6.17
11.8	61.98	5.54
11.9	63.93	4.87
12	70	4.75
12.1	71.69	5.25
12.2	77.94	6.19
12.3	79.73	6.39
12.4	88.23	6.57
12.5	91.29	6.48
12.6	104.3	5.58
12.7	104.3	6.18
12.8	117.2	6.59
12.9	119.2	8.14
13	117.9	8.25
13.1	135.74	7.92
13.2	138.29	8.43
13.3	146.19	6.68
13.4	150	6.48
13.5	156.04	7.19
13.6	164.66	7.23
13.7	175.86	7.87
13.8	186.36	7.53
13.9	189.24	8.15
14	192.59	6.73
14.1	212.12	6.15
14.2	204.21	5.85
14.3	235.64	6.57
14.4	227.27	7.21
14.5	229.27	7.24
14.6	238.9	7.89
14.7	249.65	8.47
14.8	254.43	9.33
14.9	256.92	7.82
15	260.88	7.77
15.1	271.39	8.8
15.2	267.38	9.8
15.3	271.38	9.8
15.4	283.92	9.88
15.5	260.83	9.84
15.6	255.68	7.84
15.7	253.08	7.75
15.8	245.22	9.23
15.9	247.17	9.58
16	238.07	9.62
16.1	234.76	8.23
16.2	231.52	9.68
16.3	228.25	8.18
16.4	223.04	9.45
16.5	218.43	10.48
16.6	215.22	12.08
16.7	208.63	9.82
16.8	204.89	10.41
16.9	198.95	9.81
17	189.14	9.71
17.1	182.59	8.66
17.2	176.08	9.93
17.3	163.09	9.79
17.4	158.15	9.17
17.5	150	7.83
17.6	146.74	9.72
17.7	142.89	9.65
17.8	140.22	9.81
17.9	137.74	9.72
18	134.03	9.75
18.1	132.05	10.76
18.2	130.46	10.42
18.3	128.67	6.93
18.4	123.21	10.72
18.5	120.61	9.84
18.6	117.38	9.63
18.7	114.15	9.75
18.8	107.59	12.04
18.9	104.33	13.03
19	101.05	9.85
19.1	97.82	9.92
19.2	94.57	12.41
19.3	94.16	11.15
19.4	92.22	11.42
19.5	90.85	11.09
19.6	89.66	13
19.7	88	13
19.8	88	13.06
19.9	87.82	15.94
20	87.69	11.73
20.1	86.26	13.05
20.2	84.81	13.69
20.3	83.6	13.6
20.4	81.52	13.8
20.5	79.58	13.57
20.6	78.3	12.68
20.7	76.94	16.29
20.8	71.75	15.65
20.9	69.19	16.15
21	68.8	16.17
21.1	65.83	13.69
21.2	65.25	14.69
21.3	64.56	16.3
21.4	63.87	16.78
21.5	64.06	16.18
21.6	64.17	17.28
21.7	64.42	17.63
21.8	65.25	20.22
21.9	65.69	17.64
22	66.56	19.9
22.1	67.14	19.1
22.2	66.87	18.59
22.3	68.07	19.6
22.4	68.48	19.36
22.5	71.07	16.81
22.6	71.74	21.2
22.7	72.39	19.56
22.8	73.06	17.73
22.9	73.37	21.15
23	73.53	19.04
23.1	74.06	18.55
23.2	68.47	20.46
23.3	68.47	21
23.4	61.96	19.36
23.5	58.69	19.22
23.6	55.43	20
23.7	48.91	16.97
23.8	46.98	19.56
23.9	45.59	17.7
24	45	18.32
24.1	45	19.1
24.2	46.29	21.19
24.3	48.05	19.57
24.4	49.19	22.76
24.5	52.15	22.82
24.6	59.27	17.6
24.7	61.26	15.97
24.8	65.26	16.64
24.9	66.56	15.18
25	67.18	17.66
25.1	64.55	18.24
25.2	61.27	18.44
25.3	60	16.53
25.4	55.39	19.57
25.5	52.17	18.55
25.6	52.13	17.13
25.7	52.05	16.38
25.8	52.51	16.44
25.9	53.36	16.46
26	55.31	19
26.1	57	16.34
26.2	58.73	16.45
26.3	61.97	19.52
26.4	65.17	21
26.5	67.86	18.92
26.6	71	19.5
26.7	73.76	19.39
26.8	78.29	16.3
26.9	81.62	17.28
27	84.74	19.24
