10.9	17.79	7.42
11	37.12	8
11.1	35.06	8.92
11.2	46.02	8.91
11.3	56.45	7.44
11.4	60.86	8.5
11.5	43.06	7.28
11.6	63.82	6.66
11.7	54.25	8.37
11.8	75.78	10.38
11.9	71.08	8.7
12	62.38	7.15
12.1	82.49	8.65
12.2	81.64	8.89
12.3	74.23	7.39
12.4	89.19	8.57
12.5	89.12	8.88
12.6	75.73	8.78
12.7	112.48	10.38
12.8	101	9.29
12.9	120	11.59
13	114.35	11
13.1	112.04	12.18
13.2	145.49	10.53
13.3	130.69	11.68
13.4	147	13.38
13.5	139.64	12.49
13.6	172.26	11.83
13.7	165.46	12.17
13.8	148.66	12.73
13.9	176.74	11.67
14	201.89	13.19
14.1	200	11.74
14.2	185.61	13.35
14.3	200.04	14.07
14.4	210.87	15.41
14.5	201	14.85
14.6	197.4	16.69
14.7	201	16.34
14.8	265.73	23
14.9	249.52	17.62
15	250.93	18.87
15.1	265.79	16.35
15.2	249	13.37
15.3	265.84	16.37
15.4	229.82	20.78
15.5	268.83	19.14
15.6	268	19.24
15.7	264.31	17.87
15.8	267.35	18.43
15.9	295.94	19.28
16	289	19.62
16.1	234.65	16.43
16.2	249.51	15.48
16.3	233.18	17.82
16.4	251.14	15.25
16.5	240	16.48
16.6	240.1	18.58
16.7	183	17.82
16.8	207.29	19.3
16.9	213.86	19.81
17	188.62	18.61
17.1	184.89	18
17.2	210.92	20.08
17.3	191.49	17.69
17.4	178.26	21.24
17.5	220.19	20.63
17.6	162	24.32
17.7	193.08	21.35
17.8	198	24.31
17.9	157.21	31.32
18	141.83	25.25
18.1	206.43	28.16
18.2	161.86	26.72
18.3	170.77	28.23
18.4	188.61	26.72
18.5	160.33	25.54
18.6	163.38	23.73
18.7	181.05	31.18
18.8	141	28.24
18.9	170.73	31.23
19	164.85	19.35
19.1	121.62	16.42
19.2	167.17	20
19.3	108.76	19.35
19.4	156	19.32
19.5	99	19.9
19.6	117.36	19.45
19.7	68.34	22.29
19.8	90.52	20.76
19.9	87.62	20.64
20	86.14	20.79
20.1	84.00	22.29
20.2	82.46	19.76
20.3	80.19	20.80
20.4	78.77	23.67
20.5	77.00	20.78
20.6	75.90	22.29
20.7	75.59	20.38
20.8	74.07	22.15
20.9	72.68	23.71
21	71.73	25.29
21.1	71.05	22.29
21.2	71.00	25.26
21.3	70.79	22.36
21.4	70.57	23.68
21.5	69.76	23.80
21.6	69.57	24.00
21.7	69.52	23.93
21.8	69.00	23.72
21.9	68.69	24.24
22	68.32	25.18
22.1	67.49	23.91
22.2	66.87	22.39
22.3	66.00	26.68
22.4	64.58	28.21
22.5	63.87	22.21
22.6	62.14	24.04
22.7	60.41	25.25
22.8	58.18	25.23
22.9	56.43	22.15
23	56.13	23.00
23.1	54.30	23.45
23.2	53.47	22.36
23.3	53.34	25.21
23.4	52.28	21.26
23.5	52.98	24.03
23.6	52.12	22.26
23.7	52.00	25.27
23.8	52.13	23.76
23.9	52.19	25.17
24	52.82	23.32
24.1	53.46	23.80
24.2	54.00	23.37
24.3	53.39	24.29
24.4	52.83	28.26
24.5	52.29	25.32
24.6	51.57	26.69
24.7	49.16	28.00
24.8	49.00	25.84
24.9	48.86	25.28
25	46.19	24.26
25.1	49.75	24.84
25.2	50.37	24.24
25.3	48.85	25.00
25.4	47.42	29.60
25.5	44.55	29.37
25.6	42.85	29.70
25.7	39.00	25.23
25.8	42.59	25.48
25.9	42.91	26.64
26	44.50	25.26
26.1	44.56	28.19
26.2	44.71	28.54
26.3	45.00	26.35
26.4	45.57	28.52
26.5	47.52	27.00
26.6	46.00	28.19
26.7	43.06	28.00
26.8	37.13	26.73
26.9	32.67	24.63
27	31.15	28.21
