9.2	5	5
9.3	18.2	4.9
9.4	25.25	4.65
9.5	27.71	3.25
9.6	29.65	3.19
9.7	29.78	3.09
9.8	30.98	3.66
9.9	27.78	3.75
10	30.93	4.04
10.1	37.07	5.26
10.2	27.41	6.22
10.3	33.67	5.86
10.4	39.87	4.67
10.5	33.97	4.61
10.6	39.35	5.55
10.7	40.22	5.91
10.8	49.39	7.47
10.9	49.44	6.66
11	47.82	5.21
11.1	58.06	6.32
11.2	66.42	6.17
11.3	70.15	4.64
11.4	58.64	4.32
11.5	58.33	4.7
11.6	77.12	3
11.7	83.35	4.57
11.8	78.86	4.63
11.9	91.03	9.25
12	94.29	6.15
12.1	101.89	6.75
12.2	97.24	6.49
12.3	100.4	6.19
12.4	103.4	7.47
12.5	95.69	6.18
12.6	103.49	8.68
12.7	99.78	8.98
12.8	108.01	6.49
12.9	125.32	9
13	151.25	9.26
13.1	166.45	10.42
13.2	151.29	12.13
13.3	166.59	10.8
13.4	179.01	12.98
13.5	174.54	12.99
13.6	200.66	10.83
13.7	211.36	10.87
13.8	192.86	14.63
13.9	196.64	12.96
14	231.49	13.84
14.1	233.02	13.7
14.2	240.72	12.94
14.3	239.19	12.35
14.4	236.94	12.97
14.5	270.07	13.61
14.6	271.17	13.8
14.7	245.96	13.89
14.8	271.85	9.74
14.9	255.63	7.73
15	265.93	7.77
15.1	288.69	6.65
15.2	264.98	10
15.3	277.78	10
15.4	270.02	8.08
15.5	283.93	7.74
15.6	264.98	9.24
15.7	231.51	9.27
15.8	262.35	10.13
15.9	241.59	10.8
16	252.49	12.32
16.1	246.26	10.23
16.2	236.19	11.18
16.3	251.8	12.38
16.4	240.74	9.05
16.5	249.73	10.8
16.6	256.18	10.28
16.7	247.47	9.92
16.8	234.79	12.1
16.9	229.95	9.01
17	211.44	12.41
17.1	203.72	10.16
17.2	200.16	9.23
17.3	192.89	10
17.4	188.26	11.47
17.5	185.19	10.83
17.6	180.54	10.92
17.7	177.48	11.15
17.8	174.38	9
17.9	171.3	11.82
18	168.3	10.95
18.1	165.12	13.06
18.2	162.06	12.32
18.3	159.57	13.43
18.4	154.61	10.12
18.5	149.6	13.7
18.6	140.58	12.33
18.7	131.95	12.15
18.8	123.46	13.94
18.9	115.33	12.33
19	111.11	13.85
19.1	108.48	12.32
19.2	106.47	12.16
19.3	105.96	12.15
19.4	103.35	10.82
19.5	101.86	12.25
19.6	98.76	12.35
19.7	95.64	12.39
19.8	93.52	12.46
19.9	92.52	12.54
20	88.96	12.5
20.1	86.41	7.79
20.2	84.86	9.26
20.3	82.12	8.48
20.4	78.85	8.07
20.5	77.18	9.88
20.6	75.6	7.79
20.7	74.05	8.95
20.8	72.53	6.25
20.9	70.98	8.71
21	69.43	9.39
21.1	67	9.59
21.2	66.36	9.66
21.3	64.84	9.26
21.4	63.27	9.41
21.5	62.46	7.8
21.6	61.7	8.33
21.7	61.11	8.49
21.8	60.15	10.82
21.9	59.79	9.74
22	59.25	9.1
22.1	57.84	9.61
22.2	57.57	9.29
22.3	57.27	8.02
22.4	55.28	7.8
22.5	54.87	8.71
22.6	54.05	10.81
22.7	53.61	10.85
22.8	53.26	8.09
22.9	53.11	8.45
23	53	10.51
23.1	52.47	10.85
23.2	52.17	10.86
23.3	51.24	10.27
23.4	51.22	10.26
23.5	49.84	12.32
23.6	49.59	10.26
23.7	49.38	9.27
23.8	49.22	9.7
23.9	49.6	9.67
24	48.45	11.72
24.1	47.94	8.95
24.2	48	12.27
24.3	48.09	9.27
24.4	48.61	9.66
24.5	49.35	9.02
24.6	49.57	10.8
24.7	49.86	9.21
24.8	50	9.24
24.9	50.16	9.18
25	50.26	9.46
25.1	50.36	9.74
25.2	49.87	10
25.3	49.41	9.53
25.4	49.04	10.87
25.5	49.07	10.9
25.6	48.73	9.53
25.7	48.15	10.8
25.8	47.83	10.54
25.9	47.68	12.26
26	47.38	10.39
26.1	48.81	11.74
26.2	49.36	8.45
26.3	49.57	10.92
26.4	49.67	11.81
26.5	50	10.82
26.6	50.45	10.25
26.7	50.96	10.89
