8.9	6.84	5.6
9	10.25	5.49
9.1	13.69	4.48
9.2	20.77	3.72
9.3	23.9	3.45
9.4	25.63	3
9.5	27	3.39
9.6	23.79	3.59
9.7	25.12	4.29
9.8	34.18	4.06
9.9	30	2.95
10	41.01	4.54
10.1	30.37	4.62
10.2	23.93	4.27
10.3	34.24	4.92
10.4	51.27	5.26
10.5	43.87	4.67
10.6	41	5.41
10.7	51.75	4.71
10.8	58.12	5.11
10.9	44.44	5.17
11	56.96	4.06
11.1	51.06	7.52
11.2	44.42	7.17
11.3	71.79	6.5
11.4	67.56	7.18
11.5	51.26	6.83
11.6	77	8
11.7	95.75	6.15
11.8	85.48	6.18
11.9	104.38	6.87
12	86.63	8.54
12.1	95.29	8.5
12.2	107.04	8.49
12.3	93.23	10.29
12.4	107.72	10.27
12.5	93.91	8.48
12.6	135.03	5.48
12.7	104.28	9.28
12.8	134.61	9.9
12.9	146.39	11.64
13	141.57	14.35
13.1	146.74	13.42
13.2	148.72	11.93
13.3	181.19	12.28
13.4	189.78	13.38
13.5	196.84	11.11
13.6	216.66	15.03
13.7	218.76	13.47
13.8	222.76	10.23
13.9	234.14	11.8
14	222.69	12.3
14.1	238.22	11.24
14.2	254.61	12.25
14.3	230.84	11.97
14.4	266.57	9.21
14.5	271.77	15.18
14.6	297.44	17.09
14.7	268.35	17.24
14.8	263.24	15.33
14.9	296.92	20.52
15	269.58	11.97
15.1	299.19	8.65
15.2	275.18	11.97
15.3	250.84	10.47
15.4	261.52	11.98
15.5	278.63	11.24
15.6	265.88	11.64
15.7	283.41	15.37
15.8	257.95	10.23
15.9	268.29	11.98
16	292.3	13.42
16.1	271.76	11.73
16.2	257.95	9.18
16.3	249.6	9.58
16.4	246.14	14.35
16.5	243.3	11.98
16.6	239.28	11.98
16.7	235.43	13.62
16.8	229.09	11.71
16.9	222.22	11.91
17	218.44	10.51
17.1	211.97	10.76
17.2	205.12	11.93
17.3	203.39	12.69
17.4	196.56	11.28
17.5	191.49	11.11
17.6	184.64	14.72
17.7	178.68	10.45
17.8	176.02	11.91
17.9	169.21	12
18	162.33	17.05
18.1	162.32	14.56
18.2	155.56	15.2
18.3	150.37	14.49
18.4	147	16.92
18.5	144.43	15.34
18.6	138.48	16
18.7	135.89	16.85
18.8	129.94	15.44
18.9	125.13	11.73
19	119.65	15.35
19.1	128.82	17.22
19.2	111.11	14.71
19.3	110.46	15.05
19.4	109.4	12.2
19.5	106.46	12
19.6	104.46	12.25
19.7	102.54	11.69
19.8	100.92	11.62
19.9	99.12	8.54
20	94.01	10.25
20.1	92.31	9.9
20.2	88.88	10.26
20.3	82.82	10.6
20.4	78.63	10
20.5	77.78	10.18
20.6	71.84	11.29
20.7	70	9.23
20.8	66.69	9.57
20.9	64.98	8.91
21	61.53	10.19
21.1	59.83	10.59
21.2	58.66	11.26
21.3	58.09	8.6
21.4	56.41	10
21.5	55.26	9.23
21.6	54.7	9.23
21.7	53.81	9.3
21.8	53.17	10.22
21.9	52.14	8.54
22	51.26	10.25
22.1	50.34	11.31
22.2	49.71	10.09
22.3	49.47	12.3
22.4	47.86	10.28
22.5	46.27	11.91
22.6	45.51	11.81
22.7	45.41	11.15
22.8	44.46	10.53
22.9	44.85	11.95
23	46.13	8.61
23.1	46.32	12.25
23.2	47.57	11.26
23.3	47.94	10.21
23.4	49.37	10.36
23.5	50.4	15.32
23.6	51.27	14.36
23.7	51.79	12.37
23.8	53	11.3
23.9	54.89	12.27
24	54.7	11.32
24.1	53.84	11.8
24.2	53.6	9.57
24.3	53	10.47
24.4	51.29	11.96
24.5	49.39	11.62
24.6	46.17	10.29
24.7	44.86	10.41
24.8	44.16	9
24.9	43.63	12.08
25	42.73	12
25.1	41.75	13.54
25.2	41.02	11.94
25.3	40.38	11.33
25.4	40	11.73
25.5	39.45	10.25
25.6	40.38	11.33
25.7	41	10.28
25.8	41.1	10.54
25.9	43.56	9.96
26	44.44	11.96
26.1	45.57	11.24
26.2	50.78	10.25
26.3	52.14	11.32
26.4	53.17	11.51
26.5	54.7	11
26.6	55.25	13.09
26.7	55.36	11.9
26.8	55.91	10
26.9	55.93	10.48
27	54.9	12
27.1	54.48	11.38
